NAME	DESCRIPTION	SK_MEL_301T	SK_MEL_311AT	SK_MEL_321AT	SK_MEL_337T	SK_MEL_351T	SK_MEL_363T	SK_MEL_381T	SK_MEL_389	SK_MEL_394T	SK_MEL_398T	SK_MEL_430T	SK_MEL_445T	SK_MEL_455T	SK_MEL_539T	SK_MEL_499	SK_MEL_526T	SK_MEL_540	SK_MEL_551AT	SK_MEL_560_2T	SK_MEL_566_1	SK_MEL_574	SK_MEL_581_1T	SK_MEL_598_1T	SK_MEL_641_1
ZNF330	ZNF330	18.9951	28.1286	9.61601	39.3823	19.5567	39.0682	34.8808	42.7561	17.2538	13.9764	17.4296	24.301	29.1372	34.9249	21.3104	41.9957	35.9998	24.9882	42.8517	43.1244	33.4733	26.0559	22.4929	27.9401
ZNF331	ZNF331	8.76679	0.880899	3.47978	10.5606	8.9014	5.19451	7.42679	4.04978	6.5671	1.97529	7.44347	84.6173	15.1469	8.09683	6.26065	6.63767	9.09075	3.8628	8.41502	4.44048	0.990094	5.89548	5.96056	5.60884
ZNF333	ZNF333	9.44411	4.54805	5.13269	3.83758	2.20565	3.11304	1.92028	3.5326	4.21552	5.45183	5.8934	4.11124	9.22066	4.31613	3.87576	3.1278	4.49166	3.18757	3.66808	4.48646	3.06658	2.40597	2.69243	5.33769
ZNF335	ZNF335	9.37492	3.36984	5.84752	4.46856	4.63123	5.24807	5.13572	1.97403	7.11625	5.45267	12.01	4.27897	5.72493	4.93542	5.50041	3.97865	3.7786	3.79304	1.76643	4.64694	3.01317	3.95937	4.21408	4.85323
ZNF337	ZNF337	16.7814	4.58855	4.13838	6.46638	3.98925	4.87651	4.25947	2.94203	6.62396	6.36365	9.1096	3.68503	9.84707	12.1505	6.65647	5.63046	11.5057	4.33572	3.68751	3.49	6.31167	6.52784	4.58062	11.1049
ZNF33A	ZNF33A	3.91389	1.82806	3.68439	7.88543	4.20084	5.8131	3.86789	3.21063	4.80936	3.6203	8.40788	4.55423	6.3048	3.78407	7.34618	2.89	6.57261	2.62606	3.50409	6.10921	4.97078	3.43043	3.03472	3.7822
ZNF33B	ZNF33B	2.131736	0.813525	1.613055	1.1626145	1.80065	2.072025	3.61588	2.42822	2.27291	1.671115	3.60566	1.586335	3.33502	2.30913	2.56157	0.759216	3.908215	0.860295	4.011705	3.47775	2.731545	1.632645	1.21646	1.919605
ZNF34	ZNF34	2.91722	3.71799	1.1136	4.25591	2.90837	7.08963	2.09822	2.93842	3.03147	3.30232	3.82199	1.41038	3.10189	2.55407	2.13758	2.89164	5.71658	2.9472	1.0667	2.48516	1.31918	1.34234	2.0701	7.01254
ZNF341	ZNF341	3.33487	0.767836	1.77889	1.26543	1.59707	1.69683	1.9744	0.633465	1.79647	1.73859	2.42973	0.988012	1.68245	1.69535	1.56059	0.84178	2.04917	1.45938	1.28003	1.70045	1.05237	1.60579	1.37028	1.93142
ZNF343	ZNF343	5.16009	1.59347	4.45734	5.72556	3.51091	3.54613	4.52577	3.46736	2.07608	3.98176	2.85767	2.29115	8.84079	6.51096	3.73051	4.82322	6.82734	3.81334	4.83058	3.00724	3.69428	4.58093	4.53176	8.45513
ZNF345	ZNF345	3.19086	1.44521	0.814702	1.53477	2.62811	3.03816	2.69442	1.46588	1.98618	2.07668	2.94434	1.6585	2.18648	1.61957	2.13761	0.566238	1.92965	1.56812	0.967136	2.69147	1.03909	1.29996	1.33063	4.88345
ZNF346	ZNF346	9.43017	4.42229	2.36685	4.51899	2.72731	3.72043	4.49494	4.15932	4.13154	4.19998	6.05396	3.09488	5.62777	4.14692	3.05638	2.57453	4.35627	3.60373	5.7869	4.31113	4.1066	1.84103	3.99756	5.84251
ZNF347	ZNF347	2.2658	0.620194	1.67954	1.1656	1.1848	1.99885	0.763613	1.16005	1.49282	2.63454	1.77069	0.92294	8.21419	3.15393	2.54382	0.796668	2.0507	2.29266	2.25784	0.556772	0.694498	1.49634	2.05297	2.13188
ZNF35	ZNF35	0.969321	0.643947	3.37952	2.95137	1.60783	0.552447	2.05006	1.07866	1.29487	1.41559	1.58046	1.33376	0.538312	1.94801	3.25426	0.327226	2.05789	4.75755	3.67043	1.31993	3.59354	1.74367	1.07483	2.03614
ZNF350	ZNF350	4.90665	3.01954	2.56608	3.46631	3.56624	4.37205	2.4629	3.61016	4.51643	6.65954	4.81524	2.70197	4.1015	4.85488	4.25281	2.92998	6.4749	5.91796	4.5171	3.76952	3.17943	4.69019	4.96268	4.99587
ZNF354A	ZNF354A	5.34761	3.88005	4.30098	3.86886	2.39142	3.21019	2.27768	3.67144	3.56102	5.19258	4.60268	2.11732	13.2574	3.31411	5.3451	2.63962	6.93788	3.40902	6.01097	7.28396	2.59489	3.09229	2.94011	9.77212
ZNF354B	ZNF354B	4.63365	2.27246	2.34167	4.0171	1.71059	2.76647	1.66745	1.70466	4.3191	2.82768	6.62914	2.22534	11.5155	2.79743	4.25726	1.36387	3.74395	1.83999	3.22543	3.64566	1.96493	2.54638	2.144	5.34655
ZNF354C	ZNF354C	3.04106	1.066	1.78286	0.87026	0.6803	1.60659	1.35655	1.05098	0.933135	2.21843	1.17352	0.970787	10.1267	0.0843234	1.42822	0.498376	3.13371	1.36814	0.505516	1.06813	0.934594	1.11404	1.38697	3.9838
ZNF358	ZNF358	40.5548	33.0251	49.762	26.2792	20.3123	34.0521	19.3825	13.9055	36.6989	33.0857	16.2292	31.9478	34.0451	23.9386	17.4051	20.4795	24.1982	16.0637	26.0958	33.2902	16.8534	21.1422	28.142	11.228
ZNF362	ZNF362	27.0406	8.17711	10.2939	16.3073	13.4683	18.3337	36.0283	11.1865	9.9744	24.8049	9.81072	13.1037	13.7181	19.1977	7.68577	21.7648	14.0899	13.3151	15.7404	39.593	19.1693	14.491	6.49974	17.294
ZNF367	ZNF367	4.76323	3.13218	8.47448	4.75801	1.43392	3.14613	2.78285	6.48757	1.03624	1.9927	1.60916	1.20242	3.84857	4.81805	2.42918	2.71614	5.01374	3.04441	9.39047	4.83457	1.78103	3.23112	5.39912	2.98841
ZNF37A	ZNF37A	2.92214	1.69219	3.51811	4.58066	3.63335	3.1737	4.88809	1.08794	2.35511	2.62448	3.30201	2.04094	6.61384	0.226157	3.03232	2.00855	8.14327	2.59189	2.33435	8.33227	2.90149	2.20156	2.55135	3.0734
ZNF37BP	ZNF37BP	2.29851	0.833877	1.09897	3.41232	3.99153	3.75211	8.26958	0.523382	2.5731	1.99999	6.00804	1.68666	2.93089	2.29411	3.34751	0.737577	4.19275	1.44938	2.9125	2.45273	3.25177	2.15739	1.71802	3.08375
ZNF383	ZNF383	1.7484	1.9291	2.00926	2.87775	2.12938	1.87832	4.13619	2.52662	2.75791	4.72658	3.57156	1.46818	4.56674	1.40288	3.17855	1.25336	2.5884	2.06367	2.0847	3.19391	1.5928	1.39332	2.38987	3.60205
ZNF384	ZNF384	21.0925	15.7878	13.4541	34.3405	13.0736	15.4435	28.169	14.5012	16.0073	21.3463	27.0988	14.1336	26.2689	23.0471	16.8947	15.4942	28.8268	16.4795	17.439	17.0823	16.5905	17.4323	13.0977	21.2986
ZNF385A	ZNF385A	6.81788	8.89418	4.51447	7.88915	16.3534	19.2935	11.2967	19.473	42.243	16.6017	15.5311	9.67894	2.0885	5.81629	5.2659	8.14432	3.96568	42.2	1.84752	3.49734	2.75281	17.0712	17.2311	5.69171
ZNF394	ZNF394	9.9033	10.6728	9.17602	5.55592	6.8882	10.3689	11.604	12.0866	9.65498	12.1737	16.7911	8.25109	8.91375	18.5378	9.60193	18.0975	16.9419	12.7362	22.3076	10.7583	8.6752	13.8466	8.09692	11.226
ZNF395	ZNF395	26.9467	5.53697	5.86991	8.58645	4.56117	9.88834	14.4564	7.95613	15.0565	15.7572	17.9283	7.4119	12.8137	18.8264	10.1167	7.85668	17.6318	18.7908	7.5187	12.8855	4.97514	7.40908	10.8502	26.6139
ZNF396	ZNF396	0.880248	1.09242	0.314725	0.914629	0.720844	0.695944	1.60848	1.60509	0.521607	1.44721	0.839566	0.671104	1.47689	1.99846	0.938097	0.617027	2.73683	1.59437	2.23836	1.17761	0.81286	0.580706	0.987465	1.28285
ZNF397	ZNF397	4.47112	5.50704	2.67075	3.77348	4.15824	6.53373	5.7171	3.39137	3.82839	6.88772	8.02265	4.92091	6.66359	9.65558	4.73545	2.80054	11.181	6.07753	8.15181	7.42161	3.21592	3.29395	3.4753	12.5224
ZNF398	ZNF398	2.99263	2.1954	3.4457	2.65203	2.22777	4.49573	2.91318	3.14112	2.50903	4.89876	3.10153	2.19209	3.6868	5.49945	2.86998	4.14524	5.46356	3.42038	3.89578	3.36972	2.16743	2.21913	3.49578	4.56123
ZNF404	ZNF404	5.06108	1.41689	1.52133	1.04089	1.01793	0.599998	0.304475	0.30638	1.35625	1.07191	2.64338	0.656719	2.53872	0.37563	1.69232	0.386629	4.49504	0.826618	0.97183	0.533658	0.69247	1.43117	1.84288	1.32166
ZNF407	ZNF407	2.59529	1.81436	2.81298	1.8955	1.58358	2.37382	2.38079	1.44861	2.06554	2.12754	2.38924	2.28364	2.78847	3.12364	1.43948	1.56315	2.83528	2.30622	2.14968	2.57311	1.67787	1.29897	1.60612	3.43618
ZNF408	ZNF408	10.6795	3.37204	5.4624	3.19024	4.06881	5.2941	3.74419	3.80086	5.02133	6.9231	4.79337	2.78736	6.24209	6.10271	4.5349	4.6183	5.03531	4.59746	5.61038	5.81358	3.67428	2.84409	3.17076	5.44022
ZNF41	ZNF41	1.47346	2.01645	1.98423	3.01961	1.24599	2.71632	1.59354	1.76699	2.06632	2.62109	3.11806	1.97897	2.3069	2.60999	2.39243	1.6918	2.05945	2.47697	1.96969	2.1474	1.3662	1.2155	1.08911	2.12316
ZNF410	ZNF410	30.9449	25.9743	33.7042	21.1092	19.317	19.752	27.6844	35.2103	15.4937	29.3989	18.4703	34.0131	20.9114	21.5466	19.9084	24.4407	19.0288	20.0735	7.72084	34.0698	20.4521	23.4982	11.6193	27.2793
ZNF414	ZNF414	18.9268	11.2793	12.4413	6.0189	8.26915	8.67896	9.12227	7.0325	13.9238	12.2665	15.1375	7.90219	14.2165	8.3574	6.77142	5.81607	7.65242	6.45903	8.45551	5.98693	7.65492	7.57071	8.52081	7.89921
ZNF416	ZNF416	3.27261	1.51421	2.79222	0.892715	1.42358	1.45085	1.71188	1.85911	1.9539	3.52889	2.21429	1.19593	2.5605	2.30573	1.42283	1.43337	4.18768	2.40064	2.29608	2.69829	1.91225	1.11327	2.40318	1.33053
ZNF417	ZNF417	2.93476	2.11238	1.58759	2.35179	2.26848	2.38085	2.25603	1.50796	2.47377	4.5953	3.92866	2.11	3.62745	4.92053	4.56049	1.70027	3.54919	2.36667	2.90435	2.2015	2.12776	1.85943	2.97607	4.11033
ZNF418	ZNF418	4.5031	0.859773	1.68004	0.646217	1.73529	2.47907	1.17907	0.259518	2.04743	3.27463	3.93242	0.602652	4.27083	1.60172	2.74569	0.629094	6.38886	1.81348	1.55246	1.75662	2.29022	1.2201	1.89353	1.51242
ZNF419	ZNF419	5.01175	2.57767	2.67511	1.79518	2.50501	2.08248	2.00597	2.43599	3.58607	6.04034	4.99339	2.54408	3.98418	3.7036	3.67697	2.49868	8.0858	2.64168	4.4186	10.4025	3.91673	1.89535	3.95437	3.26175
ZNF420	ZNF420	6.00419	2.26177	3.64833	3.45627	1.93448	2.97783	3.92677	2.5589	3.83836	1.4531	4.87278	2.45627	9.74688	2.4172	3.48452	1.83922	5.67733	3.5305	4.62867	3.65769	2.20715	1.6886	3.39011	5.47157
ZNF425	ZNF425	0.948102	0.479362	0.50196	1.07807	0.417015	0.958038	1.45724	0.720738	0.89513	0.872479	0.630018	0.532646	0.627149	1.05498	0.441372	1.00823	1.82201	0.453746	0.721523	0.821081	0.281025	0.492824	0.362302	0.26456
ZNF426	ZNF426	1.74615	0.813906	4.46584	4.16727	1.39391	2.7315	2.15918	2.84765	1.96106	4.13061	1.42834	2.78602	7.20513	2.67627	2.56524	1.92318	3.07697	2.64143	4.20565	1.11542	2.32536	1.84127	2.94121	4.13373
ZNF428	ZNF428	123.648	59.6125	34.6602	17.9034	49.3143	29.124	37.8394	14.9046	33.8417	46.0725	30.059	43.5471	29.5717	26.0435	25.3919	38.2211	17.5965	29.6732	29.0238	19.1511	32.9764	28.8206	32.5084	23.2174
ZNF429	ZNF429	5.77261	3.2277	2.56611	1.59765	2.74686	2.03369	2.80276	2.42538	2.73523	3.67528	6.35702	2.60168	3.90163	4.23829	3.64633	1.47904	3.39054	3.73443	4.35698	2.86188	1.10677	1.64652	2.36958	2.95501
ZNF43	ZNF43	5.88054	2.06852	3.73984	1.59831	2.34301	2.47643	2.72168	1.99705	2.67335	2.75426	4.74891	2.73146	8.2376	3.29604	3.76818	0.58524	1.01189	1.70799	3.88387	1.09566	1.0344	1.40759	2.90176	3.64358
ZNF430	ZNF430	1.89897	2.18021	4.16173	2.64825	1.44044	2.03596	3.36882	3.41285	2.84049	2.59522	5.09789	2.1963	2.76939	1.97556	2.60617	0.924906	1.74515	2.16344	2.2585	1.51187	1.21433	1.35266	1.85617	4.16706
ZNF431	ZNF431	4.22975	3.06151	5.88581	5.23863	2.79212	3.25005	5.34058	3.48938	6.50395	4.50381	8.05305	3.42997	6.25634	4.69905	4.73487	1.25709	2.47903	3.00676	3.80511	2.23684	2.74674	2.14603	2.63428	10.8019
ZNF432	ZNF432	6.82365	4.53232	2.1322	2.78678	3.87748	2.62052	1.51846	0.904846	2.15533	3.56999	3.24962	2.93667	3.83785	2.45464	2.94278	1.24189	6.4373	2.90035	3.51594	2.12716	1.37767	2.19218	3.01007	2.1902
ZNF433	ZNF433	3.13566	1.48588	2.64878	0.901236	1.37099	0.900763	1.06247	2.09013	1.39581	2.24654	1.01075	1.06817	2.73043	1.0838	1.26289	1.71215	2.70036	1.95358	2.91905	1.34502	1.1568	0.793943	3.03361	2.91614
ZNF436	ZNF436	6.73833	3.34887	5.35942	8.26225	2.41315	3.90863	4.00025	5.15351	4.14443	11.5497	2.87991	2.94286	3.49441	3.95427	3.46578	2.75125	3.96359	4.02682	2.68477	3.59653	2.73595	1.89152	2.72572	5.19569
ZNF438	ZNF438	1.54507	4.65988	3.18309	3.21673	6.33852	5.19989	5.75352	1.94787	6.84079	2.57553	3.0638	1.9479	2.7399	2.67211	4.15652	2.3057	3.69308	6.1601	2.75413	7.70181	3.29209	3.5334	4.31197	1.80498
ZNF44	ZNF44	2.84674	2.13433	2.80739	3.34815	2.72738	3.75149	1.34338	2.96256	3.96445	5.00529	7.37197	2.44824	3.9354	2.88778	4.00003	1.63653	3.27016	3.41826	4.72846	1.78219	1.90953	1.9192	4.52136	4.88099
ZNF440	ZNF440	1.70599	1.73086	3.16289	2.06791	3.27087	2.9321	1.94576	3.05879	1.58939	3.33477	2.09134	1.68174	7.50098	3.94252	4.59899	1.82315	3.13131	2.16596	5.24429	2.65335	2.81575	2.01879	4.21511	4.32266
ZNF441	ZNF441	1.81793	1.83308	1.42615	1.38424	1.0579	0.870986	1.08214	1.71105	1.67355	3.69825	3.65932	1.1079	2.49526	3.14557	2.1392	1.98095	2.69947	1.92577	2.27505	2.14369	2.46202	1.79025	2.51199	1.7998
ZNF442	ZNF442	0.658651	0.224088	0.457098	0.500893	0.569821	0.315208	0.227066	0.635295	0.454421	0.538764	1.07545	0.448172	0.708101	0.488957	0.271704	0.303702	1.34257	0.923293	0.799671	0.221199	0.263103	0.281392	0.984944	1.08706
ZNF443	ZNF443	1.78172	0.572392	1.14599	0.49945	0.7713	1.07046	0.449466	0.925529	1.54584	1.41755	1.08799	1.04574	1.80857	0.909476	1.60559	0.463053	1.87592	1.04145	1.273	0.918164	1.06578	0.543987	0.89909	1.26636
ZNF444	ZNF444	20.4868	10.4112	7.34337	4.6159	7.15715	9.36013	13.2523	4.44805	10.2719	12.8909	12.7475	7.98132	11.2708	8.44716	9.06853	9.6424	7.41973	7.89247	8.81469	4.69016	8.39975	7.12491	8.54454	8.12165
ZNF445	ZNF445	6.38522	0.931406	2.51418	2.30152	1.84422	1.76194	3.2217	1.48983	1.79638	2.60226	2.38491	2.30221	3.15622	3.05731	1.87625	1.86388	1.53572	2.73568	1.51238	1.69073	2.12404	1.37586	1.99863	4.4655
ZNF446	ZNF446	10.1953	5.4307	5.19277	2.54132	3.2339	4.89539	8.4389	3.68042	5.6864	7.54702	5.7984	3.91331	5.33648	6.48519	3.67802	3.88978	6.8835	4.05224	2.24124	3.9229	4.09956	4.01176	6.20452	4.76257
ZNF449	ZNF449	1.1581	1.41909	2.02953	4.71334	1.16922	2.64005	2.52894	1.72891	1.62831	2.93665	1.54166	1.89626	4.45815	4.9209	2.29254	2.45901	3.23595	2.13619	1.93098	3.60483	1.77968	1.6049	1.97726	2.86003
ZNF45	ZNF45	6.48295	3.44183	4.45595	4.67461	2.84196	3.13405	2.22126	3.99563	3.56906	6.56838	4.54035	3.17347	5.65125	2.77071	4.49935	2.45084	4.87652	4.45052	4.60759	5.45633	2.7285	2.3696	4.5632	7.15148
ZNF451	ZNF451	8.87545	6.25611	9.16584	8.82805	6.25166	10.7257	7.19549	6.86602	5.91432	12.019	10.0037	9.11261	15.3182	9.73766	8.89881	9.58964	10.013	8.8459	10.3517	7.11476	9.52839	7.56003	8.03046	16.187
ZNF460	ZNF460	0.437969	0.25814	1.20651	0.727649	0.433931	0.430508	0.631438	0.558909	0.312251	0.680873	0.422607	2.07825	0.788589	0.836527	0.422615	0.351023	0.597936	0.656529	0.448535	0.482861	0.414295	0.658702	0.675976	1.12576
ZNF461	ZNF461	4.42873	1.14424	2.49985	2.23682	1.18396	1.54141	1.87611	2.43812	1.95279	0.873597	2.73987	1.85098	9.17476	1.20857	2.21177	1.35048	3.00645	1.79823	2.27173	3.12337	1.86664	1.67498	3.62714	3.75651
ZNF462	ZNF462	5.45515	2.1784	2.37988	3.81694	4.14742	0.838395	3.989	2.08196	2.32903	3.60632	0.734028	8.96365	5.18111	8.73359	3.94061	3.30024	3.843	2.44141	7.0672	4.48535	3.53333	3.38958	4.31173	7.6961
ZNF467	ZNF467	3.23451	1.71302	0.5579	2.52858	2.56074	1.31367	4.30563	1.37483	7.34715	3.7285	11.2796	2.57282	1.60909	0.59115	1.5306	0.576007	0.60942	2.09703	1.02641	0.402268	0.656833	1.08398	0.977215	0.437824
ZNF468	ZNF468	3.40463	2.64517	3.40143	2.5437	2.23717	4.63707	1.54798	3.80681	2.85169	5.43068	3.21582	3.09773	7.42914	4.6798	4.70109	1.15892	3.61234	4.37003	3.69924	4.00482	1.18031	1.85562	3.48736	7.31361
ZNF469	ZNF469	0.206316	0.25746	0.385877	1.1534	0.323908	0.559138	0.229923	0.13365	1.23206	0.683805	0.710548	0.457275	0.129936	0.185221	0.347525	1.62153	0.0459576	0.492116	0.058197	0.290193	0.100781	0.187929	0.544865	0.262521
ZNF470	ZNF470	1.96402	1.66026	2.17535	0.821104	1.10283	0.931987	0.940019	0.567607	0.887832	0.693817	1.06474	0.732092	2.55828	0.921713	1.418	0.543307	2.60808	1.21247	1.2053	1.68484	0.720941	0.688974	0.897544	1.13252
ZNF473	ZNF473	4.11605	2.53966	5.19564	3.3051	1.44352	2.38287	2.31838	3.72436	1.62761	4.23239	2.10469	1.60627	6.24698	3.01147	2.8376	3.29029	4.32453	2.0896	3.75201	4.60316	2.38873	1.60368	2.13664	8.41716
ZNF48	ZNF48	18.1061	2.62115	2.24287	1.61559	1.94538	2.3714	4.09161	2.09343	3.38136	3.8972	4.08397	6.14355	6.6084	2.18334	2.17513	3.20322	3.0447	2.46411	6.10308	2.47073	2.4484	2.32256	2.82522	2.17119
ZNF480	ZNF480	3.54784	22.8441	6.77412	4.81836	10.2271	11.9023	4.55995	5.80994	11.3931	12.8239	15.6645	7.86819	19.4539	11.3931	11.1723	11.3609	4.83504	6.90295	9.07189	9.06143	12.3385	9.40791	8.45988	22.7001
ZNF484	ZNF484	1.10291	0.516387	1.54453	1.95643	0.967853	1.59516	1.68219	1.59799	1.06839	1.34214	1.37254	1.08032	1.58862	2.19956	1.30134	0.753785	1.1068	1.58537	1.67426	1.92038	1.05998	1.42046	1.26808	2.76227
ZNF485	ZNF485	1.37839	0.762469	0.932873	0.806793	1.13148	0.960378	1.58089	1.11647	1.09496	1.39019	1.72566	0.516999	4.10691	0.807803	1.04192	0.291166	1.89311	1.05836	1.7987	1.52417	1.04661	0.774721	0.703999	1.64235
ZNF487	ZNF487	2.81368	1.24519	1.88024	1.41053	1.21573	2.03512	2.18547	1.25713	2.45326	1.16657	2.7008	3.46761	1.14195	1.31353	1.89919	0.369337	2.18761	0.785037	1.23018	1.89767	0.855634	0.751718	1.20798	0.848188
ZNF490	ZNF490	0.249956	0.456591	0.844182	0.691711	0.575649	1.27689	0.730741	1.15074	0.716891	1.91777	1.45048	0.545161	1.15108	1.1581	0.772638	0.561067	0.639068	1.41257	1.97513	1.18655	0.458322	0.7911	1.2793	1.87182
ZNF491	ZNF491	0.450213	0.398835	0.497041	0.584339	0.777216	7.15876	0.385653	0.513219	0.375934	1.506	0.560849	0.27881	1.11838	0.400679	0.437477	0.24966	1.35441	0.555289	0.610973	0.386977	0.29033	0.593703	0.807814	1.24264
ZNF493	ZNF493	6.57625	1.35583	0.986692	1.54863	2.26354	1.94495	1.78665	1.1438	2.59097	2.62507	5.83813	1.83494	2.96623	2.46887	3.69169	0.540872	2.59124	1.28957	2.09066	0.735997	0.559582	1.09837	1.47576	0.703994
ZNF496	ZNF496	20.1183	8.54953	13.2499	12.1793	5.48209	9.05739	13.1386	8.89251	7.68179	8.29726	5.42294	9.54673	30.0688	11.301	7.44263	10.1197	10.5729	8.7263	3.85201	26.0218	13.9742	9.34691	8.09964	15.2947
ZNF497	ZNF497	2.0057	0.427124	0.351864	0.192938	0.383758	1.00101	1.42537	0.315654	0.624706	0.513525	0.59161	0.685613	0.383747	1.17179	0.396724	0.856971	0.654691	0.299491	0.331517	0.619728	0.769894	0.28309	0.658403	0.427574
ZNF500	ZNF500	8.70529	3.51877	2.14814	3.00081	2.40031	5.1762	4.64294	1.88843	3.96805	4.90076	4.36817	3.37055	2.95211	7.73239	2.86475	5.01119	4.2825	3.37118	2.8125	3.57113	2.73849	3.43931	2.88948	4.97198
ZNF502	ZNF502	0.437631	1.06287	1.62137	2.72789	1.68535	1.65709	1.66904	1.44754	0.961976	1.41269	2.16501	0.791491	3.46164	1.81965	0.597579	1.23442	1.54779	1.71575	1.65365	0.099945	1.67147	2.9811	1.65864	1.99974
ZNF503	ZNF503	10.4965	2.09028	5.74495	4.97296	3.46754	5.71549	6.50579	5.57605	4.60483	10.7349	2.2372	24.0452	7.5674	2.75227	4.6221	5.45187	2.96716	4.62995	8.46522	6.01722	4.32816	5.59489	1.82464	2.18908
ZNF503-AS2	ZNF503-AS2	3.58081	1.36328	1.27966	0.551153	1.8839	1.54168	6.45761	2.55055	0.785712	1.95772	0.324611	4.40648	3.04815	0.686789	1.88856	2.30615	4.10822	1.78937	4.31324	2.66312	2.27922	3.08826	0.376368	0.324219
ZNF506	ZNF506	4.53037	3.94427	5.071	4.33825	3.79125	3.73515	5.76543	3.7929	4.54688	8.48186	10.9377	4.49981	7.07848	5.28732	5.95908	1.48093	3.18306	2.83114	4.91182	4.18433	1.18658	4.66546	3.84188	3.85967
ZNF507	ZNF507	4.27864	2.59904	5.16084	8.02274	2.01739	3.34315	5.55988	3.81119	2.49898	4.45504	4.48087	4.98477	5.70664	4.22839	3.75148	2.6335	4.93083	2.88511	5.18971	5.47749	3.85963	2.76442	3.5034	7.29595
ZNF510	ZNF510	3.14987	1.12911	5.08901	3.75923	1.40734	2.40936	3.97618	2.29697	2.18728	2.94717	3.08944	2.45442	5.15014	5.94299	2.39306	1.43084	1.69095	3.17773	4.34544	1.54367	1.81274	2.03915	3.09236	5.61338
ZNF511	ZNF511	28.1629	16.2921	54.2861	11.9805	14.1473	15.1044	16.847	21.438	20.4582	11.4377	25.003	10.7722	26.9944	16.9449	25.0045	10.8135	15.5488	14.2391	6.20947	15.1574	16.7929	18.6191	16.2141	9.65824
ZNF512	ZNF512	15.5101	7.71733	11.4475	16.2808	6.05842	8.14289	17.0542	15.6064	11.1852	13.4894	17.1984	14.9655	20.5742	8.30855	13.2449	10.7861	23.0072	10.886	14.8503	14.8055	10.9783	8.55505	8.33273	11.6892
ZNF512B	ZNF512B	22.9995	6.68029	5.04177	9.07412	6.04391	7.89399	30.0643	2.9616	4.78635	8.37027	5.56973	4.06594	12.8581	8.74378	4.66188	7.87282	9.23623	4.49023	1.58729	9.21025	4.0654	4.88831	3.90373	6.89954
ZNF513	ZNF513	9.29003	4.5106	5.86313	10.9618	6.356	7.49826	13.3053	3.76161	8.37339	5.62088	12.4134	8.14078	6.37307	8.00709	8.79736	7.53721	6.64659	8.53986	4.8063	6.17704	5.46408	6.77685	5.17774	4.33479
ZNF514	ZNF514	7.93243	2.76299	1.80615	4.59795	2.57432	3.99201	10.329	4.01692	4.88282	3.44113	5.6127	6.25438	7.04445	7.52232	4.70428	1.42438	5.71124	3.08184	3.64863	8.49852	2.30991	2.93203	4.05018	8.00353
ZNF517	ZNF517	10.91	6.33453	1.31193	4.48688	3.9411	13.0337	4.95945	2.62105	3.35974	3.12288	4.13806	2.14772	4.52016	6.48456	2.88768	3.34529	9.2579	3.17802	1.1372	3.46931	3.31625	2.61959	2.83594	12.1724
ZNF518A	ZNF518A	3.70096	2.70299	3.02152	4.15865	2.69961	3.49762	3.97236	3.06026	2.80625	4.54936	5.26033	2.62709	6.01633	4.09545	5.14595	1.06326	3.52021	3.65693	4.77338	5.30126	3.82063	2.16915	2.39045	4.80628
ZNF518B	ZNF518B	8.66145	3.16713	3.54516	5.68758	5.34848	2.44979	8.41921	3.39273	3.43715	3.85534	4.25057	5.05369	4.87395	6.32939	8.99286	2.27883	7.05706	1.75882	7.11051	1.26555	4.68573	1.93125	2.45817	6.49389
ZNF519	ZNF519	4.53967	1.74735	1.64415	2.61955	0.564244	0.665636	1.40369	1.88137	1.24123	1.26676	2.13807	2.46934	3.00297	1.70094	2.11496	0.630424	1.54256	0.628519	4.50901	1.59551	1.00559	0.441662	0.751906	7.89097
ZNF524	ZNF524	5.17196	15.3551	9.26771	3.99279	9.66187	11.1046	9.51559	7.91195	19.5289	9.89951	19.0852	6.71012	8.40642	7.00079	10.583	11.3824	5.60381	11.7134	5.41087	12.1766	6.67451	10.7582	12.25	3.74251
ZNF525	ZNF525	1.99331	1.22617	1.30394	2.07533	2.20335	4.25361	1.28725	2.07778	3.79177	2.81686	5.6972	1.1991	6.78833	5.32135	3.01347	1.71373	5.17304	3.16331	3.85577	1.45834	1.87571	2.38998	2.80457	3.34553
ZNF526	ZNF526	1.82795	2.51769	4.75862	2.75521	3.03592	3.70266	2.40609	2.24236	2.38715	5.61692	3.16025	1.76335	4.98602	3.02804	2.41931	3.93659	2.84336	2.9537	4.06635	3.8496	2.85547	2.50826	4.40192	4.5249
ZNF527	ZNF527	2.7713	1.51586	2.02241	1.66753	1.13144	1.54717	2.06485	1.4366	1.54242	2.21389	2.70348	1.18779	3.34749	0.695441	1.90761	0.653584	1.8816	1.56751	1.36389	1.57552	0.761538	0.981492	1.70471	3.23412
ZNF528	ZNF528	14.6307	3.8429	3.40689	4.02084	3.34304	7.67195	3.40991	3.42064	4.67627	4.43337	6.37652	4.20001	15.3905	8.60584	10.72	4.05758	8.56449	7.95937	10.3046	1.7231	2.90421	7.58171	4.8178	3.55536
ZNF529	ZNF529	7.24402	2.12977	3.81537	3.37302	2.75061	3.66097	9.00406	3.20757	3.77124	1.42775	6.74256	3.18026	21.6585	2.39166	5.09081	1.23797	7.42319	3.76609	2.75755	5.01006	3.51113	2.37803	4.38577	8.01217
